pcc: 0.9985630745732188
rmse: 3252.420935395663
baseline_rmse0: 3494.7353669615445
baseline_rmse1: 4187.912309017818
Code,Name,Pred,Actual,Label
200880,서연이화,14736,14220,22
064290,인텍플러스,30887,29800,91
060250,NHN KCP,8558,8200,76
145990,삼양사,41848,41800,54
006730,서부T&D,7405,7450,65
004430,송원산업,18535,18130,32
091810,티웨이항공,2044,2110,65
243070,휴온스,40253,39400,48
003000,부광약품,5747,5760,48
058650,세아홀딩스,107173,104800,18
079370,제우스,34169,33200,74
286940,롯데정보통신,26212,26700,56
005090,SGC에너지,26249,26200,32
017940,E1,58652,59300,12
095700,제넥신,8142,7820,48
229640,LS전선아시아,12329,11640,55
010690,화신,10993,10410,22
206640,바디텍메드,17860,16850,37
214320,이노션,22059,22375,12
101160,월덱스,27495,25950,74
123890,한국자산신탁,3228,3265,12
900140,엘브이엠씨홀딩스,2261,2200,63
108670,LX하우시스,41172,40950,51
012630,HDC,6220,6130,8
033270,유나이티드제약,24103,23650,48
093050,LF,13163,13360,12
033640,네패스,17897,17190,74
095610,테스,21285,20850,74
319400,현대무벡스,3242,3175,56
093320,케이아이엔엑스,85472,86100,71
017810,풀무원,10267,10160,54
001820,삼화콘덴서,37273,36900,74
218410,RFHIC,15238,14900,25
023160,태광,16787,16160,93
151860,KG ETS,11248,10900,77
007810,코리아써키트,15627,14860,91
006405,삼성SDI우,245923,224500,19
228760,지노믹트리,16803,15650,83
011930,신성이엔지,1984,1959,20
004690,삼천리,97495,96300,59
200710,에이디테크놀로지,24549,24100,74
090435,아모레퍼시픽우,33718,34900,65
001200,유진투자증권,3941,4090,33
033500,동성화인텍,11522,12130,14
322510,제이엘케이,18857,18860,71
119610,인터로조,31661,31550,41
241710,코스메카코리아,36767,38600,65
094800,맵스리얼티1,3935,3915,31
200670,휴메딕스,36116,34850,48
003520,영진약품,2115,2120,48
047920,HLB제약,12983,12220,23
306200,세아제강,127632,125100,93
079810,디이엔티,19290,18070,97
084690,대상홀딩스,6564,6500,54
089970,에이피티씨,14903,14470,74
009290,광동제약,7808,7730,48
042000,카페24,12148,11950,48
005690,파미셀,6339,6240,48
099430,바이오플러스,6777,6600,48
228670,레이,21664,21400,48
089030,테크윙,8864,8740,74
002310,아세아제지,39220,38850,32
089010,켐트로닉스,18956,18820,71
041960,코미팜,5352,5110,48
117730,티로보틱스,20939,19300,68
014620,성광벤드,14543,14170,93
000490,대동,13300,12910,43
110990,디아이티,18939,18470,74
000680,LS네트웍스,5292,4840,55
003545,대신증권우,13324,13320,12
126560,현대퓨처넷,3301,3205,32
025860,남해화학,7269,7390,17
003220,대원제약,15818,15670,48
013030,하이록코리아,25217,24600,93
